period_end,org_code,org_name,nhse_region_code,nhse_region_name,ics_code,staff_group,leavers_hc,joiners_hc,denom_start_hc,denom_end_hc,leavers_fte,denom_end_fte,leaver_rate
202603,R0D,University Hospitals Dorset NHS Foundation Trust,Y58,South West,QVV,Nurses & health visitors,26.0,13.0,2772.0,2776.0,22.51999,2493.68854,0.009365994236311239
202603,R0D,University Hospitals Dorset NHS Foundation Trust,Y58,South West,QVV,"Support to doctors, nurses & midwives",28.0,25.0,2288.0,2279.0,24.4,1929.39389,0.01228609039052216
202603,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Y60,Midlands,QGH,Nurses & health visitors,11.0,18.0,1514.0,1521.0,8.10667,1310.19976,0.007232084155161078
202603,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Y60,Midlands,QGH,"Support to doctors, nurses & midwives",12.0,14.0,1420.0,1420.0,10.31546,1170.994,0.008450704225352112
202603,R1D,Shropshire Community Health NHS Trust,Y60,Midlands,QOC,Nurses & health visitors,11.0,5.0,784.0,778.0,8.68,646.11997,0.014138817480719794
202603,R1D,Shropshire Community Health NHS Trust,Y60,Midlands,QOC,"Support to doctors, nurses & midwives",1.0,4.0,349.0,351.0,0.8,280.01332,0.002849002849002849
202603,R1F,Isle of Wight NHS Trust,Y59,South East,QRL,Nurses & health visitors,4.0,,699.0,686.0,3.76667,638.11501,0.0058309037900874635
202603,R1F,Isle of Wight NHS Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",5.0,11.0,626.0,632.0,4.22,545.45663,0.007911392405063292
202603,R1H,Barts Health NHS Trust,Y56,London,QMF,Nurses & health visitors,63.0,54.0,5755.0,5749.0,58.30665,5403.16193,0.010958427552617847
202603,R1H,Barts Health NHS Trust,Y56,London,QMF,"Support to doctors, nurses & midwives",28.0,31.0,3354.0,3356.0,23.37866,3032.8803,0.00834326579261025
202603,R1K,London North West University Healthcare NHS Trust,Y56,London,QRV,Nurses & health visitors,17.0,21.0,3053.0,3061.0,14.71333,2921.17102,0.00555374060764456
202603,R1K,London North West University Healthcare NHS Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",19.0,22.0,2219.0,2218.0,15.37333,2061.96499,0.008566275924256087
202603,R1L,Essex Partnership University NHS Foundation Trust,Y61,East of England,QH8,Nurses & health visitors,14.0,17.0,2154.0,2157.0,11.25333,1993.07024,0.006490496059341678
202603,R1L,Essex Partnership University NHS Foundation Trust,Y61,East of England,QH8,"Support to doctors, nurses & midwives",21.0,17.0,1820.0,1807.0,17.33893,1585.96751,0.01162147205312673
202603,RA2,Royal Surrey NHS Foundation Trust,Y59,South East,QXU,Nurses & health visitors,12.0,6.0,1520.0,1505.0,10.69333,1377.35956,0.007973421926910298
202603,RA2,Royal Surrey NHS Foundation Trust,Y59,South East,QXU,"Support to doctors, nurses & midwives",11.0,16.0,1081.0,1082.0,7.77332,951.03002,0.010166358595194085
202603,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Y58,South West,QUY,Nurses & health visitors,27.0,29.0,3991.0,3997.0,21.37866,3552.74943,0.006755066299724793
202603,RA7,University Hospitals Bristol and Weston NHS Foundation Trust,Y58,South West,QUY,"Support to doctors, nurses & midwives",36.0,45.0,3087.0,3096.0,28.56667,2634.40841,0.011627906976744186
202603,RA9,Torbay and South Devon NHS Foundation Trust,Y58,South West,QJK,Nurses & health visitors,8.0,18.0,1624.0,1634.0,6.72,1413.01926,0.004895960832313341
202603,RA9,Torbay and South Devon NHS Foundation Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",20.0,20.0,1824.0,1826.0,12.96667,1502.37516,0.01095290251916758
202603,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QWO,Nurses & health visitors,16.0,20.0,1855.0,1861.0,12.54,1676.42422,0.008597528210639442
202603,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QWO,"Support to doctors, nurses & midwives",20.0,23.0,1647.0,1651.0,17.16001,1410.49974,0.012113870381586917
202603,RAJ,Mid and South Essex NHS Foundation Trust,Y61,East of England,QH8,Nurses & health visitors,32.0,30.0,4812.0,4812.0,30.17333,4398.764,0.006650041562759767
202603,RAJ,Mid and South Essex NHS Foundation Trust,Y61,East of England,QH8,"Support to doctors, nurses & midwives",35.0,55.0,4198.0,4217.0,27.74666,3643.51243,0.008299739151055252
202603,RAL,Royal Free London NHS Foundation Trust,Y56,London,QMJ,Nurses & health visitors,24.0,25.0,5035.0,5037.0,22.48666,4734.19822,0.004764740917212627
202603,RAL,Royal Free London NHS Foundation Trust,Y56,London,QMJ,"Support to doctors, nurses & midwives",34.0,55.0,3944.0,3965.0,29.99332,3613.21195,0.008575031525851198
202603,RAN,Royal National Orthopaedic Hospital NHS Trust,Y56,London,QRV,Nurses & health visitors,4.0,3.0,481.0,479.0,2.46666,440.35328,0.008350730688935281
202603,RAN,Royal National Orthopaedic Hospital NHS Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",6.0,2.0,407.0,404.0,5.4,371.44489,0.01485148514851485
202603,RAS,Hillingdon Hospitals NHS Foundation Trust,Y56,London,QRV,Nurses & health visitors,10.0,6.0,1032.0,1029.0,9.45334,960.19084,0.009718172983479106
202603,RAS,Hillingdon Hospitals NHS Foundation Trust,Y56,London,QRV,"Support to doctors, nurses & midwives",6.0,10.0,804.0,808.0,5.6,741.53239,0.007425742574257425
202603,RAT,North East London NHS Foundation Trust,Y56,London,QMF,Nurses & health visitors,14.0,22.0,2518.0,2529.0,12.9,2334.73942,0.0055357848952155
202603,RAT,North East London NHS Foundation Trust,Y56,London,QMF,"Support to doctors, nurses & midwives",15.0,9.0,1651.0,1642.0,12.5,1414.40273,0.009135200974421437
202603,RAX,Kingston and Richmond NHS Foundation Trust,Y56,London,QWE,Nurses & health visitors,21.0,5.0,1478.0,1463.0,16.85253,1338.55707,0.014354066985645933
202603,RAX,Kingston and Richmond NHS Foundation Trust,Y56,London,QWE,"Support to doctors, nurses & midwives",22.0,11.0,1137.0,1127.0,18.408,992.03433,0.019520851818988466
202603,RBD,Dorset County Hospital NHS Foundation Trust,Y58,South West,QVV,Nurses & health visitors,10.0,4.0,1005.0,1001.0,7.72666,896.42901,0.00999000999000999
202603,RBD,Dorset County Hospital NHS Foundation Trust,Y58,South West,QVV,"Support to doctors, nurses & midwives",9.0,9.0,885.0,883.0,7.42,760.20271,0.010192525481313703
202603,RBK,Walsall Healthcare NHS Trust,Y60,Midlands,QUA,Nurses & health visitors,16.0,8.0,1651.0,1643.0,13.43199,1456.62406,0.009738283627510651
202603,RBK,Walsall Healthcare NHS Trust,Y60,Midlands,QUA,"Support to doctors, nurses & midwives",10.0,10.0,1231.0,1231.0,7.46666,1056.0837,0.008123476848090982
202603,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,13.0,12.0,1781.0,1779.0,10.13333,1581.60056,0.007307476110174255
202603,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",12.0,20.0,1717.0,1726.0,10.56,1446.64623,0.006952491309385863
202603,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,Y62,North West,QYG,Nurses & health visitors,17.0,35.0,3175.0,3197.0,14.24,2912.97988,0.005317485142320926
202603,RBN,Mersey and West Lancashire Teaching Hospitals NHS Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",29.0,30.0,2828.0,2827.0,24.04,2374.7452,0.010258224266006368
202603,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,2.0,3.0,695.0,697.0,2.0,650.57282,0.0028694404591104736
202603,RBQ,Liverpool Heart and Chest Hospital NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",3.0,9.0,378.0,384.0,2.33333,339.54187,0.0078125
202603,RBS,Alder Hey Children's NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,8.0,2.0,1449.0,1441.0,6.85333,1302.83196,0.005551700208188758
202603,RBS,Alder Hey Children's NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",5.0,9.0,832.0,835.0,3.52,721.91983,0.005988023952095809
202603,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,11.0,12.0,1686.0,1683.0,8.88641,1489.63371,0.006535947712418301
202603,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",24.0,12.0,1736.0,1725.0,18.62666,1396.82275,0.01391304347826087
202603,RBV,Christie NHS Foundation Trust,Y62,North West,QOP,Nurses & health visitors,15.0,11.0,1043.0,1038.0,12.69333,956.11734,0.014450867052023121
202603,RBV,Christie NHS Foundation Trust,Y62,North West,QOP,"Support to doctors, nurses & midwives",7.0,14.0,1004.0,1009.0,5.53334,909.92458,0.006937561942517344
202603,RC9,Bedfordshire Hospitals NHS Foundation Trust,Y61,East of England,QHG,Nurses & health visitors,21.0,11.0,2600.0,2592.0,18.55333,2403.57006,0.008101851851851851
202603,RC9,Bedfordshire Hospitals NHS Foundation Trust,Y61,East of England,QHG,"Support to doctors, nurses & midwives",20.0,24.0,2193.0,2191.0,17.90666,1940.75177,0.009128251939753538
202603,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,Nurses & health visitors,24.0,15.0,2612.0,2612.0,18.35999,2311.35012,0.009188361408882083
202603,RCB,York and Scarborough Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,"Support to doctors, nurses & midwives",32.0,31.0,2548.0,2530.0,23.12,2101.08732,0.012648221343873518
202603,RCD,Harrogate and District NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,Nurses & health visitors,9.0,10.0,2129.0,2131.0,7.36667,1802.43003,0.004223369310183012
202603,RCD,Harrogate and District NHS Foundation Trust,Y63,North East and Yorkshire,QOQ,"Support to doctors, nurses & midwives",15.0,17.0,1335.0,1339.0,11.5,1096.13465,0.011202389843166542
202603,RCF,Airedale NHS Foundation Trust,Y63,North East and Yorkshire,QWO,Nurses & health visitors,4.0,6.0,949.0,951.0,3.05333,841.38997,0.004206098843322818
202603,RCF,Airedale NHS Foundation Trust,Y63,North East and Yorkshire,QWO,"Support to doctors, nurses & midwives",14.0,9.0,914.0,912.0,10.82666,751.6597,0.015350877192982455
202603,RCU,Sheffield Children's NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,6.0,4.0,1202.0,1198.0,5.28667,1021.60349,0.005008347245409015
202603,RCU,Sheffield Children's NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",12.0,6.0,1172.0,1165.0,10.37335,910.13537,0.010300429184549357
202603,RCX,Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,10.0,3.0,1082.0,1076.0,7.97333,1004.30334,0.00929368029739777
202603,RCX,Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",13.0,8.0,1118.0,1114.0,10.66186,931.65637,0.011669658886894075
202603,RD1,Royal United Hospitals Bath NHS Foundation Trust,Y58,South West,QOX,Nurses & health visitors,12.0,12.0,1871.0,1876.0,10.56,1643.49519,0.006396588486140725
202603,RD1,Royal United Hospitals Bath NHS Foundation Trust,Y58,South West,QOX,"Support to doctors, nurses & midwives",17.0,19.0,1485.0,1476.0,13.42666,1225.06522,0.011517615176151762
202603,RD8,Milton Keynes University Hospital NHS Foundation Trust,Y61,East of England,QHG,Nurses & health visitors,5.0,11.0,1257.0,1265.0,4.05333,1119.57996,0.003952569169960474
202603,RD8,Milton Keynes University Hospital NHS Foundation Trust,Y61,East of England,QHG,"Support to doctors, nurses & midwives",14.0,18.0,984.0,988.0,10.25335,843.83921,0.01417004048582996
202603,RDE,East Suffolk and North Essex NHS Foundation Trust,Y61,East of England,QJG,Nurses & health visitors,16.0,18.0,3735.0,3747.0,13.98266,3321.99315,0.004270082732852949
202603,RDE,East Suffolk and North Essex NHS Foundation Trust,Y61,East of England,QJG,"Support to doctors, nurses & midwives",22.0,34.0,2861.0,2864.0,18.40666,2427.96506,0.007681564245810056
202603,RDR,Sussex Community NHS Foundation Trust,Y59,South East,QNX,Nurses & health visitors,15.0,16.0,1669.0,1672.0,9.956,1375.91902,0.008971291866028708
202603,RDR,Sussex Community NHS Foundation Trust,Y59,South East,QNX,"Support to doctors, nurses & midwives",14.0,14.0,1421.0,1421.0,10.52,1146.31626,0.009852216748768473
202603,RDU,Frimley Health NHS Foundation Trust,Y59,South East,QNQ,Nurses & health visitors,20.0,12.0,3439.0,3435.0,16.71333,3192.67122,0.005822416302765648
202603,RDU,Frimley Health NHS Foundation Trust,Y59,South East,QNQ,"Support to doctors, nurses & midwives",19.0,25.0,2083.0,2083.0,16.49332,1852.2784,0.009121459433509362
202603,RDY,Dorset Healthcare University NHS Foundation Trust,Y58,South West,QVV,Nurses & health visitors,16.0,17.0,1927.0,1927.0,9.71169,1599.2306,0.008303061754021795
202603,RDY,Dorset Healthcare University NHS Foundation Trust,Y58,South West,QVV,"Support to doctors, nurses & midwives",26.0,26.0,1908.0,1898.0,20.12,1521.76611,0.0136986301369863
202603,REF,Royal Cornwall Hospitals NHS Trust,Y58,South West,QT6,Nurses & health visitors,8.0,23.0,1762.0,1778.0,7.07999,1553.90816,0.0044994375703037125
202603,REF,Royal Cornwall Hospitals NHS Trust,Y58,South West,QT6,"Support to doctors, nurses & midwives",26.0,18.0,1550.0,1538.0,22.45334,1329.58589,0.016905071521456438
202603,REM,Liverpool University Hospitals NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,25.0,30.0,4247.0,4249.0,22.65333,3923.22424,0.005883737349964698
202603,REM,Liverpool University Hospitals NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",41.0,44.0,3427.0,3426.0,31.85999,2951.15497,0.011967308814944542
202603,REN,Clatterbridge Cancer Centre NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,6.0,4.0,514.0,512.0,5.76,478.36,0.01171875
202603,REN,Clatterbridge Cancer Centre NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",5.0,9.0,488.0,492.0,4.8,438.12272,0.01016260162601626
202603,REP,Liverpool Women's NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,10.0,1.0,494.0,487.0,9.54667,433.43996,0.02053388090349076
202603,REP,Liverpool Women's NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",4.0,7.0,401.0,404.0,4.0,344.74663,0.009900990099009901
202603,RET,Walton Centre NHS Foundation Trust,Y62,North West,QYG,Nurses & health visitors,5.0,2.0,464.0,463.0,4.36,428.43366,0.01079913606911447
202603,RET,Walton Centre NHS Foundation Trust,Y62,North West,QYG,"Support to doctors, nurses & midwives",4.0,6.0,318.0,319.0,3.58667,270.90671,0.012539184952978056
202603,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Y56,London,QMF,Nurses & health visitors,19.0,8.0,2685.0,2677.0,16.35999,2499.68163,0.007097497198356369
202603,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Y56,London,QMF,"Support to doctors, nurses & midwives",15.0,23.0,2123.0,2130.0,13.26666,1930.58872,0.007042253521126761
202603,RFF,Barnsley Hospital NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,8.0,6.0,1313.0,1313.0,6.52,1168.86682,0.006092916984006093
202603,RFF,Barnsley Hospital NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",11.0,12.0,1214.0,1224.0,8.91334,1023.62214,0.008986928104575163
202603,RFR,Rotherham NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,9.0,7.0,1426.0,1424.0,6.4512,1237.12797,0.006320224719101123
202603,RFR,Rotherham NHS Foundation Trust,Y63,North East and Yorkshire,QF7,"Support to doctors, nurses & midwives",11.0,15.0,1237.0,1241.0,9.26667,994.84369,0.008863819500402902
202603,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Y60,Midlands,QJ2,Nurses & health visitors,8.0,6.0,1371.0,1371.0,6.50667,1177.0755,0.005835156819839533
202603,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Y60,Midlands,QJ2,"Support to doctors, nurses & midwives",10.0,14.0,1234.0,1234.0,8.84,986.01338,0.008103727714748784
202603,RGD,Leeds and York Partnership NHS Foundation Trust,Y63,North East and Yorkshire,QWO,Nurses & health visitors,8.0,5.0,907.0,904.0,7.0,847.34826,0.008849557522123894
202603,RGD,Leeds and York Partnership NHS Foundation Trust,Y63,North East and Yorkshire,QWO,"Support to doctors, nurses & midwives",9.0,9.0,889.0,888.0,8.0,788.40826,0.010135135135135136
202603,RGM,Royal Papworth Hospital NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,7.0,4.0,814.0,812.0,6.8,757.27999,0.008620689655172414
202603,RGM,Royal Papworth Hospital NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",6.0,5.0,411.0,408.0,5.12,374.09335,0.014705882352941176
202603,RGN,North West Anglia NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,8.0,4.0,2309.0,2306.0,6.45333,2087.67845,0.003469210754553339
202603,RGN,North West Anglia NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",16.0,5.0,1907.0,1891.0,14.0,1627.08678,0.008461131676361713
202603,RGP,James Paget University Hospitals NHS Foundation Trust,Y61,East of England,QMM,Nurses & health visitors,6.0,9.0,1135.0,1143.0,4.62,996.28442,0.005249343832020997
202603,RGP,James Paget University Hospitals NHS Foundation Trust,Y61,East of England,QMM,"Support to doctors, nurses & midwives",14.0,10.0,1101.0,1091.0,11.14667,888.29473,0.012832263978001834
202603,RGR,West Suffolk NHS Foundation Trust,Y61,East of England,QJG,Nurses & health visitors,11.0,11.0,1336.0,1340.0,9.27333,1185.82557,0.008208955223880597
202603,RGR,West Suffolk NHS Foundation Trust,Y61,East of England,QJG,"Support to doctors, nurses & midwives",15.0,15.0,1183.0,1181.0,11.69333,977.28868,0.012701100762066046
202603,RGT,Cambridge University Hospitals NHS Foundation Trust,Y61,East of England,QUE,Nurses & health visitors,19.0,15.0,4058.0,4058.0,17.76667,3770.53965,0.0046821094135041895
202603,RGT,Cambridge University Hospitals NHS Foundation Trust,Y61,East of England,QUE,"Support to doctors, nurses & midwives",29.0,37.0,2285.0,2289.0,25.26666,2058.08348,0.012669287898645697
202603,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,Nurses & health visitors,23.0,17.0,3594.0,3588.0,18.77,3218.57145,0.00641025641025641
202603,RH5,Somerset NHS Foundation Trust,Y58,South West,QSL,"Support to doctors, nurses & midwives",25.0,31.0,3230.0,3231.0,20.65332,2747.28782,0.00773754255648406
202603,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,Nurses & health visitors,20.0,16.0,3571.0,3560.0,16.76667,3089.16108,0.0056179775280898875
202603,RH8,Royal Devon University Healthcare NHS Foundation Trust,Y58,South West,QJK,"Support to doctors, nurses & midwives",28.0,42.0,3440.0,3461.0,24.47334,2887.49397,0.008090147356255418
202603,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,Nurses & health visitors,41.0,31.0,2797.0,2795.0,33.43334,2497.06877,0.014669051878354204
202603,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Y60,Midlands,QT1,"Support to doctors, nurses & midwives",44.0,24.0,2656.0,2658.0,36.97334,2351.66613,0.01655379984951091
202603,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,Nurses & health visitors,28.0,17.0,4253.0,4246.0,21.7232,3842.02992,0.00659444182760245
202603,RHM,University Hospital Southampton NHS Foundation Trust,Y59,South East,QRL,"Support to doctors, nurses & midwives",38.0,30.0,3140.0,3124.0,30.10667,2713.09344,0.012163892445582587
202603,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Y63,North East and Yorkshire,QF7,Nurses & health visitors,28.0,23.0,4812.0,4807.0,20.56,4250.53763,0.005824838776783857
